Date,GLD,TLT,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2013-01-18,163.08999633789062,82.62980651855469,23.31358528137207,10.921279907226562,31.42576026916504,12.40775203704834,25.722867965698242,11.535693168640137,33.979759216308594,21.4193172454834
2013-01-22,163.6699981689453,82.7881088256836,23.53594398498535,11.023170471191406,31.551692962646484,12.441529273986816,25.72991371154785,11.632685661315918,34.0764274597168,21.475210189819336
2013-01-23,163.2100067138672,82.66416931152344,23.45564842224121,11.01679801940918,31.559541702270508,12.572402000427246,25.722867965698242,11.603584289550781,34.03614807128906,21.49240493774414
2013-01-24,161.4199981689453,82.3750991821289,23.523590087890625,11.074112892150879,31.748449325561523,12.357094764709473,25.793386459350586,11.655316352844238,34.253662109375,21.655776977539062
2013-01-25,160.64999389648438,81.2462158203125,23.745948791503906,11.125057220458984,31.85075569152832,12.369760513305664,25.9202938079834,11.71351432800293,34.51951217651367,21.883644104003906
2013-01-28,160.2899932861328,80.95020294189453,23.705801010131836,11.080482482910156,31.87437629699707,12.411975860595703,25.941455841064453,11.70704460144043,34.3986701965332,21.780460357666016
2013-01-29,160.99000549316406,80.50276947021484,24.0887508392334,11.125057220458984,31.945213317871094,12.428865432739258,26.08247184753418,11.787874221801758,34.76923370361328,21.694469451904297
2013-01-30,162.19000244140625,80.36507415771484,23.968311309814453,11.074112892150879,31.654006958007812,12.39086627960205,26.033124923706055,11.797574996948242,34.66450500488281,21.655776977539062
2013-01-31,161.1999969482422,80.75747680664062,23.888017654418945,11.067747116088867,31.543834686279297,12.411975860595703,25.997859954833984,11.826668739318848,34.56783676147461,21.552589416503906
2013-02-01,161.4499969482422,79.7088394165039,24.110368728637695,11.214213371276855,31.85075569152832,12.551295280456543,26.209392547607422,11.859003067016602,34.84174346923828,21.67727279663086
2013-02-04,162.0,80.72986602783203,23.8818359375,11.086848258972168,31.575294494628906,12.386645317077637,25.962604522705078,11.778177261352539,34.45506286621094,21.41071128845215
2013-02-05,161.9600067138672,80.01239776611328,24.0887508392334,11.195106506347656,31.866498947143555,12.530187606811523,26.272846221923828,11.810505867004395,34.83369064331055,21.63857650756836
2013-02-06,162.38999938964844,80.66778564453125,24.104190826416016,11.214213371276855,31.87437629699707,12.52596378326416,26.30811309814453,11.8460693359375,34.825626373291016,21.68587875366211
2013-02-07,161.83999633789062,80.48841094970703,24.04242706298828,11.18237018585205,31.835025787353516,12.52596378326416,26.449132919311523,11.86223316192627,34.69675064086914,21.63857650756836
2013-02-08,161.57000732421875,80.79888916015625,24.267885208129883,11.207843780517578,31.96094512939453,12.635727882385254,26.42798614501953,11.86223316192627,34.95454788208008,21.806255340576172
2013-02-11,159.6999969482422,80.73675537109375,24.14743423461914,11.258790969848633,31.93734359741211,12.661065101623535,26.42798614501953,11.891332626342773,34.88201141357422,21.733158111572266
2013-02-12,159.88999938964844,80.5367202758789,24.2122859954834,11.347946166992188,32.07899475097656,12.618841171264648,26.399778366088867,11.943061828613281,34.84174346923828,21.819156646728516
2013-02-13,159.0500030517578,79.88134765625,24.298757553100586,11.322469711303711,32.25215148925781,12.61462116241455,26.42798614501953,11.943061828613281,34.81757354736328,21.866439819335938
2013-02-14,158.35000610351562,80.60567474365234,24.50875473022461,11.36068058013916,32.29936599731445,12.580845832824707,26.484399795532227,11.8460693359375,34.890079498291016,21.87504005432129
2013-02-15,155.75999450683594,80.37118530273438,24.227720260620117,11.309733390808105,32.31510925292969,12.572402000427246,26.519651412963867,11.871932983398438,34.97062683105469,21.90083885192871
2013-02-19,155.3300018310547,79.9709701538086,24.50875473022461,11.417993545532227,32.55121612548828,12.656839370727539,26.787599563598633,11.97538948059082,35.18812942504883,21.982526779174805
2013-02-20,151.44000244140625,80.21247863769531,23.996097564697266,11.246053695678711,32.126216888427734,12.483748435974121,26.73822784423828,11.952763557434082,34.96258544921875,21.647171020507812
2013-02-21,152.6199951171875,80.68155670166016,23.82933807373047,11.15689468383789,31.890104293823242,12.382427215576172,26.822856903076172,11.901033401489258,34.80147171020508,21.46660614013672
2013-02-22,152.97000122070312,80.73675537109375,24.079483032226562,11.296998977661133,32.14195251464844,12.53441047668457,26.977983474731445,12.020658493041992,34.95454788208008,21.586986541748047
